game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,image_url,age,mechanic,owned,category,designer,num_votes
175155,Forbidden Stars,2,4,180,120,180,2015,8.01203,https://cf.geekdo-images.com/original/img/DWTv4PxEDiHHmgnv09t4k2WmNh8=/0x0/pic2471359.jpg,14,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board, Variable Player Powers",9309,"Bluffing, Fighting, Miniatures, Science Fiction, Wargame","Samuel Bailey, James Kniffen, Corey Konieczka",5240
9609,War of the Ring (First Edition),2,4,120,120,120,2004,7.78702,https://cf.geekdo-images.com/original/img/naKKeihI8fzCba236vxbeqbhhLI=/0x0/pic725882.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management",11785,"Adventure, Fantasy, Miniatures, Novel-based, Territory Building, Wargame","Roberto Di Meglio, Marco Maggi, Francesco Nepitello",9247
103343,A Game of Thrones: The Board Game (Second Edition),3,6,240,120,240,2011,7.69226,https://cf.geekdo-images.com/original/img/rCOyI5sRR9CtTaho5JJx_kFWta0=/0x0/pic1077906.jpg,14,"Area Control / Area Influence, Area Movement, Auction/Bidding, Hand Management, Player Elimination, Simultaneous Action Selection, Variable Player Powers",27874,"Bluffing, Fantasy, Negotiation, Novel-based, Political, Wargame",Christian T. Petersen,21492
155068,Arcadia Quest,2,4,60,60,60,2014,7.90236,https://cf.geekdo-images.com/original/img/lB5mc2bDPP2fNjvnBJLkSQvM2ps=/0x0/pic2305263.jpg,13,"Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",11107,"Adventure, Fantasy, Fighting, Miniatures","Thiago Aranha, Guilherme Goulart, Eric M. Lang, Fred Perret",6778
128882,The Resistance: Avalon,5,10,30,30,30,2012,7.66148,https://cf.geekdo-images.com/original/img/kFDTpCfe476T1bzZUtNAbGyIjNg=/0x0/pic1398895.jpg,13,"Memory, Partnerships, Simultaneous Action Selection, Variable Player Powers, Voting",27796,"Bluffing, Card Game, Deduction, Fantasy, Medieval, Negotiation, Party Game, Spies/Secret Agents",Don Eskridge,19734
147020,Star Realms,2,2,20,20,20,2014,7.62809,https://cf.geekdo-images.com/original/img/XRgMJVv4YweLlANgVvxeZsQ4lm0=/0x0/pic1903816.jpg,12,"Card Drafting, Deck / Pool Building, Hand Management, Take That",36553,"Card Game, Fighting, Science Fiction","Robert Dougherty, Darwin Kastle",24384
146652,Legendary Encounters: An Alien Deck Building Game,1,5,45,45,45,2014,7.81708,https://cf.geekdo-images.com/original/img/H0uIoKm2phCiJDqQn52PFLDgYis=/0x0/pic2225180.jpg,17,"Card Drafting, Co-operative Play, Deck / Pool Building, Partnerships, Player Elimination, Variable Player Powers",11840,"Card Game, Fighting, Horror, Movies / TV / Radio theme, Science Fiction","Ben Cichoski, Daniel Mandel",8073
70149,Ora et Labora,1,4,180,60,180,2011,7.7502,https://cf.geekdo-images.com/original/img/pXyZlviudQYPzceCgoeWm46pyc4=/0x0/pic1165426.jpg,13,"Modular Board, Pattern Building, Set Collection, Tile Placement, Worker Placement",10308,"City Building, Economic, Industry / Manufacturing, Medieval, Religious, Territory Building",Uwe Rosenberg,8350
198928,Pandemic: Iberia,2,5,45,45,45,2016,8.05208,https://cf.geekdo-images.com/original/img/65W6mKBX34X2pLswgsfKPCfAcdw=/0x0/pic3000850.png,8,"Action Point Allowance System, Co-operative Play, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers",9057,Medical,"Jesús Torres Castro, Matt Leacock",4353
148949,Istanbul,2,5,60,40,60,2014,7.62369,https://cf.geekdo-images.com/original/img/mJdCiWN7ePw8Q73GDhXupvKfOnE=/0x0/pic1885326.jpg,10,"Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver",21279,Economic,Rüdiger Dorn,16600
14996,Ticket to Ride: Europe,2,5,60,30,60,2005,7.57594,https://cf.geekdo-images.com/original/img/lN5ivSfgaJwEMXgyLijCtyKVUBs=/0x0/pic66668.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",55364,"Trains, Travel",Alan R. Moon,42152
43111,Chaos in the Old World,3,4,120,60,120,2009,7.67797,https://cf.geekdo-images.com/original/img/zFu27DT2SQdHj1IzLv-n7yTfa_s=/0x0/pic1318481.jpg,13,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Dice Rolling, Hand Management, Role Playing, Take That, Variable Player Powers",13286,"Fantasy, Fighting, Horror, Mythology, Wargame",Eric M. Lang,12463
123260,Suburbia,1,4,90,90,90,2012,7.59573,https://cf.geekdo-images.com/original/img/v2kosqFeCkidrDEnKQYZSk-qH_k=/0x0/pic1418335.jpg,8,"Card Drafting, Set Collection, Tile Placement",20798,"City Building, Economic",Ted Alspach,17337
197376,Charterstone,1,6,75,45,75,2017,8.02188,https://cf.geekdo-images.com/original/img/QSEaUq4_I2KoVDrF1FGNJ7eAINs=/0x0/pic3322613.jpg,14,"Card Drafting, Hand Management, Worker Placement",10994,"City Building, Economic, Medieval",Jamey Stegmaier,4710
17133,Railways of the World,2,6,120,120,120,2005,7.69013,https://cf.geekdo-images.com/original/img/xeEMH5X0jBoXeY48Q5pE0JDOHP8=/0x0/pic3869603.jpg,10,"Action Point Allowance System, Auction/Bidding, Card Drafting, Pick-up and Deliver, Route/Network Building, Tile Placement",10456,"Trains, Transportation, Video Game Theme","Glenn Drover, Martin Wallace",9964
14105,Commands & Colors: Ancients,2,2,60,60,60,2006,7.78164,https://cf.geekdo-images.com/original/img/NrNEpsg1hrcPtMCzaLHLLXTmdoI=/0x0/pic132447.jpg,12,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board",9131,"Ancient, Wargame",Richard Borg,7167
126042,Nations,1,5,200,40,200,2013,7.69987,https://cf.geekdo-images.com/original/img/6Zne9rNVAxgEzMmf4WmcEtH_xsc=/0x0/pic1591406.png,14,"Card Drafting, Variable Player Powers",10247,"Card Game, Civilization, Economic","Rustan Håkansson, Nina Håkansson, Einar Rosén, Robert Rosén",9366
171131,Captain Sonar,2,8,60,45,60,2016,7.71093,https://cf.geekdo-images.com/original/img/rVAq1lKg98oU6tvLjERL-ZNiMfc=/0x0/pic3013621.png,14,"Grid Movement, Line Drawing, Partnerships, Role Playing, Secret Unit Deployment, Simultaneous Action Selection",12339,"Deduction, Fighting, Nautical, Real-time","Roberto Fraga, Yohan Lemonnier",9062
39463,Cosmic Encounter,3,5,120,60,120,2008,7.58087,https://cf.geekdo-images.com/original/img/SUTj4d_zo6bjXVhZOACmW5gvtBw=/0x0/pic1521633.jpg,12,"Hand Management, Partnerships, Take That, Variable Player Powers",26591,"Bluffing, Negotiation, Science Fiction, Space Exploration","Bill Eberle, Jack Kittredge, Bill Norton, Peter Olotka, Kevin Wilson",22001
91,Paths of Glory,2,2,480,480,480,1999,8.00093,https://cf.geekdo-images.com/original/img/8NqdhJ1Dd-m3fWXWpu5pL3YanTk=/0x0/pic834645.jpg,14,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",6925,"Wargame, World War I",Ted Raicer,3864
196340,Yokohama,2,4,90,90,90,2016,7.96173,https://cf.geekdo-images.com/original/img/fdm4AvDhEaQRj174dZvFtciHFrM=/0x0/pic2948038.png,12,"Grid Movement, Modular Board, Route/Network Building, Set Collection, Worker Placement",6631,Economic,Hisashi Hayashi,4146
182874,Grand Austria Hotel,2,4,120,60,120,2015,7.79448,https://cf.geekdo-images.com/original/img/4d_XZzAStbyODa6p8xhLyOpIMh8=/0x0/pic2728138.jpg,12,"Dice Rolling, Hand Management, Set Collection",8156,Economic,"Virginio Gigli, Simone Luciani",6288
21050,Combat Commander: Europe,2,2,180,60,180,2006,7.90358,https://cf.geekdo-images.com/original/img/RLXqwj5cZa-0GEHpi6a4nwQt898=/0x0/pic992459.jpg,12,"Campaign / Battle Card Driven, Hex-and-Counter, Simulation, Variable Phase Order",6697,"Wargame, World War II",Chad Jensen,4656
77423,The Lord of the Rings: The Card Game,1,2,60,60,60,2011,7.63221,https://cf.geekdo-images.com/original/img/TdAxQnbevAwD1oQ91K1KPckgjTk=/0x0/pic906495.jpg,13,"Co-operative Play, Hand Management, Variable Player Powers",25794,"Adventure, Card Game, Collectible Components, Fantasy, Novel-based",Nate French,16799
54043,Jaipur,2,2,30,30,30,2009,7.5322,https://cf.geekdo-images.com/original/img/I1nrFom8YN8H7wJFMRwj14Xl6MI=/0x0/pic725500.jpg,12,"Card Drafting, Hand Management, Set Collection",33335,"Animals, Card Game",Sébastien Pauchon,24085
9216,Goa,2,4,90,90,90,2004,7.62115,https://cf.geekdo-images.com/original/img/ZO3q3cZqX_34C9i7MriB4u6txjk=/0x0/pic1215969.jpg,12,"Auction/Bidding, Hand Management, Press Your Luck",10076,"Economic, Farming, Nautical, Renaissance",Rüdiger Dorn,10156
172287,Champions of Midgard,2,4,90,60,90,2015,7.78023,https://cf.geekdo-images.com/original/img/c1gxRcNaDdjeH8zpLYJEkDEYA5g=/0x0/pic2869714.jpg,10,"Dice Rolling, Set Collection, Variable Player Powers, Worker Placement",9778,"Adventure, Dice, Fantasy, Fighting, Medieval, Mythology",Ole Steiness,6364
43015,Hansa Teutonica,2,5,90,45,90,2009,7.63138,https://cf.geekdo-images.com/original/img/Y7bW8H1htsE2xOv87qIuPTsjiTo=/0x0/pic839090.jpg,12,"Action Point Allowance System, Area Control / Area Influence, Route/Network Building",9256,Renaissance,Andreas Steding,9432
176189,Zombicide: Black Plague,1,6,180,60,180,2015,7.82289,https://cf.geekdo-images.com/original/img/vs4UlIiZ1p3k5yIJ_vlvd2N-474=/0x0/pic2482309.jpg,10,"Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",14137,"Adventure, Fantasy, Fighting, Horror, Medieval, Miniatures, Zombies","Raphaël Guiton, Jean-Baptiste Lullien, Nicolas Raoult",7716
31627,Ticket to Ride: Nordic Countries,2,3,60,30,60,2007,7.65653,https://cf.geekdo-images.com/original/img/GU-wGnipNb0UVXT9ebQBl86UrRk=/0x0/pic369616.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",13026,"Trains, Transportation, Travel",Alan R. Moon,9065
104006,Village,2,4,90,60,90,2011,7.554,https://cf.geekdo-images.com/original/img/XJ9DcBvOYgoSSNLjx0GP4If8hms=/0x0/pic2760568.jpg,12,"Set Collection, Worker Placement",19781,"Farming, Medieval","Inka Brand, Markus Brand",15820
27833,Steam,3,5,90,90,90,2009,7.64316,https://cf.geekdo-images.com/original/img/Ss958wDZnMLtO5OaxR9Ya855rpU=/0x0/pic392515.jpg,10,"Auction/Bidding, Pick-up and Deliver, Route/Network Building, Tile Placement",9296,"Economic, Trains, Transportation",Martin Wallace,8567
148228,Splendor,2,4,30,30,30,2014,7.50214,https://cf.geekdo-images.com/original/img/PgaVULm0QKeFV2zTro4hJEb70Yk=/0x0/pic1904079.jpg,10,"Card Drafting, Set Collection",52382,"Card Game, Economic, Renaissance",Marc André,38661
224037,Codenames Duet,2,4,30,15,30,2017,7.87523,https://cf.geekdo-images.com/original/img/2_ZxcqriVqf3AzVwzfibM6iGzG4=/0x0/pic3596681.jpg,11,"Co-operative Play, Partnerships, Press Your Luck",10141,"Deduction, Word Game","Vlaada Chvátil, Scot Eaton",4493
146886,La Granja,1,4,120,90,120,2014,7.74404,https://cf.geekdo-images.com/original/img/bYiw2vhO2TVB5Dwq5_KzczLpTaQ=/0x0/pic2031777.jpg,12,"Area Control / Area Influence, Dice Rolling, Hand Management, Simultaneous Action Selection, Variable Player Powers, Worker Placement",8231,"Economic, Farming","Michael Keller (II), Andreas ""ode."" Odendahl",6063
155821,Inis,2,4,90,60,90,2016,7.82001,https://cf.geekdo-images.com/original/img/FC7YIs478p6YO07t3dciSgWITXE=/0x0/pic3112623.jpg,14,"Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Memory, Modular Board, Tile Placement, Variable Phase Order",8794,"Ancient, Card Game, Miniatures, Mythology",Christian Martinez,6127
4098,Age of Steam,1,6,120,120,120,2002,7.69365,https://cf.geekdo-images.com/original/img/Lg3XYjWqU2lxE06IPz--Y6VgKnQ=/0x0/pic429576.jpg,13,"Auction/Bidding, Dice Rolling, Player Elimination, Route/Network Building, Tile Placement",6586,"Economic, Trains, Transportation",Martin Wallace,7108
10630,Memoir '44,2,8,60,30,60,2004,7.54025,https://cf.geekdo-images.com/original/img/BWLGASv5ywVok8Be-qxkuM4AqtY=/0x0/pic43663.jpg,8,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Simulation",26753,"Miniatures, Wargame, World War II",Richard Borg,21151
555,The Princes of Florence,2,5,100,75,100,2000,7.56666,https://cf.geekdo-images.com/original/img/8i5Vx3vpbBn7CTrhWs3MK2eyA_4=/0x0/pic1306997.jpg,12,"Auction/Bidding, Tile Placement",14532,"City Building, Renaissance","Wolfgang Kramer, Richard Ulrich, Jens Christopher Ulrich",13706
128621,Viticulture,2,6,90,90,90,2013,7.69633,https://cf.geekdo-images.com/original/img/ATjch6ZLh4gQEF6CjZPDKl1ZroM=/0x0/pic2619743.jpg,13,"Hand Management, Worker Placement",7159,"Economic, Farming","Jamey Stegmaier, Alan Stone",7405
215,Tichu,4,4,60,60,60,1991,7.59901,https://cf.geekdo-images.com/original/img/4mtym39nvO7r5AkNoYVxdvPbyOc=/0x0/pic169494.jpg,10,"Betting/Wagering, Hand Management, Partnerships, Trick-taking",16778,Card Game,Urs Hostettler,11365
188,Go,2,2,180,30,180,-2200,7.65698,https://cf.geekdo-images.com/original/img/bCv9Y06nWX1rt7Qn1GuCEOyDov0=/0x0/pic1728832.jpg,8,Area Enclosure,16795,Abstract Strategy,(Uncredited),12485
161533,Lisboa,1,4,120,60,120,2017,8.24022,https://cf.geekdo-images.com/original/img/k4JCDnjnu5YRn5QA8njFeRMbulk=/0x0/pic3209553.jpg,12,"Area Control / Area Influence, Card Drafting, Hand Management, Tile Placement",5154,"City Building, Economic, Political",Vital Lacerda,2595
129437,Legendary: A Marvel Deck Building Game,1,5,45,45,45,2012,7.6162,https://cf.geekdo-images.com/original/img/Zs228bvKFb5jHoYvscyYBAph-QY=/0x0/pic1430769.jpg,14,"Co-operative Play, Deck / Pool Building",23135,"Card Game, Comic Book / Strip",Devin Low,15257
9209,Ticket to Ride,2,5,60,30,60,2004,7.46234,https://cf.geekdo-images.com/original/img/bOcAJxw-W-B2Gz0x67z8bjqzJgY=/0x0/pic38668.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",70909,"Trains, Travel",Alan R. Moon,55115
170042,Raiders of the North Sea,2,4,120,60,120,2015,7.81708,https://cf.geekdo-images.com/original/img/a0YP4eI1oi6LqEQU1jsEphVmo8I=/0x0/pic3578101.jpg,12,"Hand Management, Set Collection, Worker Placement",7998,"Medieval, Nautical",Shem Phillips,4995
31481,Galaxy Trucker,2,4,60,60,60,2007,7.45905,https://cf.geekdo-images.com/original/img/v0GLWVGXtaYIglLktLUBRr3s4gE=/0x0/pic3926631.jpg,10,"Dice Rolling, Partnerships, Tile Placement",24256,"Humor, Real-time, Science Fiction, Space Exploration, Transportation",Vlaada Chvátil,23460
20551,Shogun,3,5,150,150,150,2006,7.56439,https://cf.geekdo-images.com/original/img/_fUYQKTjUVUovOrnbBNOfTCzC18=/0x0/pic145843.jpg,12,"Action / Movement Programming, Area Control / Area Influence, Area Movement, Auction/Bidding, Simultaneous Action Selection, Variable Phase Order",11400,"Economic, Medieval, Territory Building",Dirk Henn,11359
154203,Imperial Settlers,1,4,90,45,90,2014,7.51758,https://cf.geekdo-images.com/original/img/sQmQzoR0ZfYzUujohQGaGeGX4Hc=/0x0/pic2871265.jpg,10,"Card Drafting, Hand Management, Take That, Variable Player Powers",20782,"Ancient, Card Game, City Building, Civilization",Ignacy Trzewiczek,15365
54998,Cyclades,2,5,90,60,90,2009,7.53779,https://cf.geekdo-images.com/original/img/vNjql8aAkLhcsSx6YWPnHxiHrs4=/0x0/pic584779.jpg,13,"Area Control / Area Influence, Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Set Collection, Variable Phase Order",15087,"Ancient, City Building, Civilization, Fighting, Miniatures, Mythology, Nautical","Bruno Cathala, Ludovic Maublanc",14015
7854,YINSH,2,2,60,30,60,2003,7.69679,https://cf.geekdo-images.com/original/img/r6HwrW73OhVv9TshlnWoQ96b-d8=/0x0/pic2844830.png,9,"Grid Movement, Pattern Building",7443,Abstract Strategy,Kris Burm,6002
200680,Agricola (Revised Edition),1,4,120,30,120,2016,8.22774,https://cf.geekdo-images.com/original/img/oQorPaOofq9lmHTOgjNpi8kDWAQ=/0x0/pic3029377.jpg,12,"Area Enclosure, Card Drafting, Hand Management, Worker Placement",4461,"Animals, Economic, Farming",Uwe Rosenberg,2638
146439,BattleLore (Second Edition),2,2,90,45,90,2013,7.86711,https://cf.geekdo-images.com/original/img/bQLvhHye5_qR4ohxAWRqOnADXdg=/0x0/pic1854807.jpg,14,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",7475,"Fantasy, Miniatures, Wargame","Richard Borg, Robert A. Kouba",4371
12,Ra,2,5,60,45,60,1999,7.47009,https://cf.geekdo-images.com/original/img/iA_LlRmPfFILGon-zvbWeEzxvX8=/0x0/pic3013552.jpg,12,"Auction/Bidding, Press Your Luck, Set Collection",15679,"Ancient, Mythology",Reiner Knizia,16538
140620,Lewis & Clark,1,5,120,120,120,2013,7.54572,https://cf.geekdo-images.com/original/img/1gM5SVa6TXk5uLYoxgaY6oCzlc4=/0x0/pic1902092.jpg,14,"Card Drafting, Deck / Pool Building, Hand Management, Point to Point Movement, Worker Placement",12368,"American West, Racing",Cédrick Chaboussit,10114
97207,Dungeon Petz,2,4,90,90,90,2011,7.54245,https://cf.geekdo-images.com/original/img/ouBrnOPtxRPIo3qJm2WqQjKt3Ag=/0x0/pic1103979.jpg,13,"Auction/Bidding, Hand Management, Simultaneous Action Selection, Worker Placement",13341,"Animals, Fantasy, Humor",Vlaada Chvátil,10047
822,Carcassonne,2,5,45,30,45,2000,7.43376,https://cf.geekdo-images.com/original/img/o4p6f88SGE899BTNMzTvERVWZ-M=/0x0/pic2337577.jpg,8,"Area Control / Area Influence, Tile Placement",108796,"City Building, Medieval, Territory Building",Klaus-Jürgen Wrede,77062
22545,Age of Empires III: The Age of Discovery,2,5,120,90,120,2007,7.57048,https://cf.geekdo-images.com/original/img/GOqmwFFdaJH3jyq02Cd332D7EXQ=/0x0/pic990261.jpg,10,"Area Control / Area Influence, Set Collection, Worker Placement",7806,"Civilization, Exploration, Renaissance, Video Game Theme",Glenn Drover,9236
234,Hannibal: Rome vs. Carthage,2,2,200,40,200,1996,7.82153,https://cf.geekdo-images.com/original/img/qrk2FxvW6AGmCuBWGhxW0FJvwoM=/0x0/pic706069.jpg,12,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation",6899,"Ancient, Political, Wargame",Mark Simonitch,4477
101721,Mage Wars Arena,2,2,90,90,90,2012,7.73769,https://cf.geekdo-images.com/original/img/vPot4QMbaHIpmKiCCJCC8VxI-9E=/0x0/pic2386027.jpg,13,"Dice Rolling, Grid Movement, Simultaneous Action Selection, Variable Player Powers",11246,"Card Game, Fantasy, Fighting","Bryan Pope, Benjamin Pope",6503
24181,Imperial,2,6,180,120,180,2006,7.62037,https://cf.geekdo-images.com/original/img/XF_XEH6FX0LkeKiN_2DKSFabOiQ=/0x0/pic840712.jpg,13,"Area Control / Area Influence, Area Movement, Stock Holding",6480,"Economic, Nautical, Political",Mac Gerdts,7589
25021,Sekigahara: The Unification of Japan,2,2,180,180,180,2011,8.05306,https://cf.geekdo-images.com/original/img/JbVCWCizvTPWkXlbQ1tlIh2Vq7o=/0x0/pic1063508.jpg,12,"Hand Management, Point to Point Movement, Secret Unit Deployment",5065,"Civil War, Renaissance, Wargame",Matt Calkins,2844
93260,Summoner Wars: Master Set,2,4,30,30,30,2011,7.57652,https://cf.geekdo-images.com/original/img/iiv0TpOaWT8UeJItLHbsrT0VARw=/0x0/pic923048.jpg,9,"Dice Rolling, Grid Movement, Hand Management, Variable Player Powers",12105,"Card Game, Fantasy, Fighting",Colby Dauch,9382
192291,Sushi Go Party!,2,8,20,20,20,2016,7.58529,https://cf.geekdo-images.com/original/img/IDxIxVzcUPT2F7HUuBnAIZvKrBA=/0x0/pic3031286.jpg,8,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",17974,"Card Game, Party Game",Phil Walker-Harding,9428
